audio_path,sentence
dataset/clips/common_voice_yo_36916900.mp3,Ìgbòho lọ́wọ́ ní àtìmọ́lé ọlọ́pàá ní Orílẹ́-èdè Nàíjíríà.
dataset/clips/common_voice_yo_36916902.mp3,Ìgbà mẹ́ta rèé tí àwọn ọmọ ọ̀dọ̀ ti gé ẹ̀mí ọ̀gá wọn kúrú.
dataset/clips/common_voice_yo_36916904.mp3,Àwọn ohun pàtàkì nípa Fẹ́mi ni wón ti sọ.
dataset/clips/common_voice_yo_36916906.mp3,Ìjọba faraya lórí bí àwọn olùkọ́ iléèwe ṣe lé àwọn ọmọ padà sílé.
dataset/clips/common_voice_yo_36916915.mp3,Olórí ẹbí àti àwọn ẹbí lè gbéná wojú ara wọn láìpẹ́ lórí ọ̀rọ̀ yìí.
dataset/clips/common_voice_yo_36916917.mp3,Adé àti Ọlá padà di ọmọ ilé ìwé wa.
dataset/clips/common_voice_yo_36916918.mp3,Apanilẹ́rìí ní àwọn òṣèré tó kú láàrin ọjọ́ méje tó kọjá
dataset/clips/common_voice_yo_36916919.mp3,Ilé iṣẹ́ ọlọ́pàá ìpínlẹ̀ Ọ̀ṣun ti fun àwọn ará ìlú ní alùpùpù mẹ́fà
dataset/clips/common_voice_yo_36916921.mp3,Kí ló mú òjòwú ọ̀rẹ́kùnrin fì ìbínú yìnbọn lu ọ̀rẹ́bìnrin rẹ̀?
dataset/clips/common_voice_yo_36916922.mp3,Ìjọba ìpínlẹ̀ Òǹdó ti fẹ́ pàse ẹ̀kọ́ ọ̀fẹ́ fún àwọn akẹ́kọ̀ọ́.
dataset/clips/common_voice_yo_36916923.mp3,Kò sí ẹni tó le gba ìtọ́jú nílẹ̀ òkèèrè láì san owó púpọ̀
dataset/clips/common_voice_yo_36916924.mp3,Bùhárí ti sọ ìdí tí àwọn ọmọ orílẹ̀ èdè wa fi ṣe ìfẹ̀hónúhàn
dataset/clips/common_voice_yo_36916925.mp3,Gómìnà Mákindé gbàlejò àwọn alùfáà lásìkò ààrùn jẹjẹrẹ.
dataset/clips/common_voice_yo_36916929.mp3,"Àwọn ajínigbé ya bò wọ́n ní ojú ọ̀nà, wọ́n sì gbé ọmọ kan lọ"
dataset/clips/common_voice_yo_36916932.mp3,"Ìwé tí mo ní kí o kà lọ́jọ́sí, wọ́n ti ṣe é sínu fọ́nrán."
dataset/clips/common_voice_yo_36916933.mp3,Ọlọ́pàá kan ti gbọ́ ẹ̀sùn ti wọ́n fi kàn àbúrò ẹ̀ nípa ìbálòpọ̀.
dataset/clips/common_voice_yo_36916935.mp3,Olóńgbò bàbah gbé ẹja bàbá jẹ.
dataset/clips/common_voice_yo_36916936.mp3,Gbajúgbajà òṣẹ̀ré Òrìṣàbùnmi ti kú.
dataset/clips/common_voice_yo_36916937.mp3,Ẹ̀sùn àjẹbánu àti lílo owó báṣubàṣu la fi kàn olóyè náà.
dataset/clips/common_voice_yo_36916938.mp3,Àwọn ilé-iṣẹ́ kan lé ọ̀pọ̀ òṣìṣẹ́ kúrò nítorí wọn kò lè san owó.
dataset/clips/common_voice_yo_36916947.mp3,Aṣọ agbádá ni bàbá Àbẹ́ní wò wá sí ilé Àjàní.
dataset/clips/common_voice_yo_36917153.mp3,Ẹgbẹ́ ọmọ bíbí Òkè Ọya ti ń bẹ̀bẹ̀ àtìlẹyìn fún ṣèyí Máyọ̀wá.
dataset/clips/common_voice_yo_36917155.mp3,Aṣáájú ní iléeṣẹ́ ológun ti yabo ibùdó àwọn jàndùkú.
dataset/clips/common_voice_yo_36917156.mp3,Ẹgbẹ́ alátakò ni wón.
dataset/clips/common_voice_yo_36917172.mp3,Ìjọba àpapọ̀ bẹ̀rẹ̀ sísan owó ìrànwọ́ fáwọn obìnrin l'Ógùn.
dataset/clips/common_voice_yo_36917173.mp3,Ọwọ́ tẹ afurasí ọ̀daràn kan tí ó fi orúkọ ọba lu jìbìtì
dataset/clips/common_voice_yo_36917174.mp3,Ọmọbìnrin kan ti rí ẹran ara èèyàn nínú ilé ọ̀rẹ́kùnrin ẹ̀
dataset/clips/common_voice_yo_36917175.mp3,Àwọn òṣèrè sinimá ti ń gbìnyànjú lórí fífi àmì ohùn sí ọ̀rọ̀.
dataset/clips/common_voice_yo_36917197.mp3,Ẹ gbọ́ nǹkan ti agbẹ́jọro sọ lórí ìdájọ tí ó wáyé ní ìlú Òǹdò.
dataset/clips/common_voice_yo_36917199.mp3,Ọkùnrin tó lẹ òkuta mọ́ ǹkan ọkùnrin rẹ̀ ti dèrò ọ̀run
dataset/clips/common_voice_yo_36917200.mp3,Ìjọba Ọbásanjọ́ ló fi dọ́là san èlé orí gbèsè tí a jẹ
dataset/clips/common_voice_yo_36917201.mp3,Iléeṣẹ́ ọmọogun Nàíjíríà ti dárúkọ ọ̀gágun táwọn agbébọn pa.
dataset/clips/common_voice_yo_36917349.mp3,Wo bo ṣe le dá ojúlówó àti ẹbu áàpù mọ̀.
dataset/clips/common_voice_yo_36917350.mp3,Odòlayé Àrẹ̀mú jẹ́ olórin kan tó gbajumọ̀ ní ìlú Ìlọrin
dataset/clips/common_voice_yo_36917351.mp3,Ó dára kí ọmọ ìró afárànma àti agbárànmọ́ fáwẹ́ẹ̀lì Yorùbá.
dataset/clips/common_voice_yo_36917352.mp3,Irúfẹ́ òǹkọ̀wé yìí ṣọ̀wọ́n láwùjọ Yorùbá.
dataset/clips/common_voice_yo_36917353.mp3,Ẹgbẹ́ wa ké gbànjarè sí ìjọba àpapọ̀ Nàíjíríà.
dataset/clips/common_voice_yo_36917354.mp3,Wo iṣẹ́ ti ìdílé tí ìyá àti gbogbo ọmọ kara bọ látàrí ebi.
dataset/clips/common_voice_yo_36917355.mp3,Ìjọba àpapọ̀ yarí pé kò sí owó kankan fún Ìgbòho.
dataset/clips/common_voice_yo_36917356.mp3,Àwọn onílù láàfin ló ń tú ọ̀pọ̀ àṣírí fún òhun láàfin.
dataset/clips/common_voice_yo_36917357.mp3,Bàbá Tolú kọ ọ́ pé ọmọ òun ní ìbálòpọ̀ pẹ̀lú obìnrin ẹgbẹ́ rẹ̀.
dataset/clips/common_voice_yo_36917358.mp3,Nítorí ìwà ìbàjẹ́ àti àìgbọràn ni mo fi kẹ̀yìn sí gómìnà wa
dataset/clips/common_voice_yo_36917359.mp3,"Tí o bá gba abẹ́rẹ́ àjẹsára, òtútù kò ní mú ẹ mọ́."
dataset/clips/common_voice_yo_36917360.mp3,Ilé ẹjọ́ ti da ẹjọ́ fún Olúwáṣun nítorí pé ó jí ọmọ gbé
dataset/clips/common_voice_yo_36917361.mp3,Rẹ̀mi ní owó ti tán lọ́wọ́ òhun.
dataset/clips/common_voice_yo_36917362.mp3,Ìdàgbàsókè Ìlú Ẹ̀gbá ló jẹ mí lógún
dataset/clips/common_voice_yo_36917369.mp3,Ìyá olóògbé sọ pé kí ìjọba gbé òkú ọmọ òun sílẹ̀
dataset/clips/common_voice_yo_36917370.mp3,Ìpànìyàn wà lára ẹ̀sùn tí wọn fi kan afurasí náà.
dataset/clips/common_voice_yo_36917371.mp3,Àlàmú ti mú orin Sólómọ́nì láti kà nínú Bíbélì.
dataset/clips/common_voice_yo_36917372.mp3,Mosún gbé ẹjọ́ rẹ̀ lọ sí ilé ẹjọ́ kòtẹ́milọ́rùn lẹ́yìn ọdún kan.
dataset/clips/common_voice_yo_36917373.mp3,Ipò alága ìbílẹ̀ ti tọ́ sí Bàbá Ìyábọ̀ àti ẹ̀gbọ́n ẹ̀
dataset/clips/common_voice_yo_36917374.mp3,A tí mú Ọlọ́páà to f'ọ̀nà ẹ̀bùrú gba owó ẹ̀yìn lọ́wọ́ awakọ̀.
dataset/clips/common_voice_yo_36917376.mp3,Sanwó-Olu buwọ́lu ìgbésẹ̀ ìjọba láti tún Èkó ṣe.
dataset/clips/common_voice_yo_36917377.mp3,Àwọn obìnrin ilé ni wọ́n ń lọ sí ọjà lọ ta gbogbo ẹ̀.
dataset/clips/common_voice_yo_36917378.mp3,Omi tútù ni Adé bù fún mi nígbàtí mo bèrè fun omi.
dataset/clips/common_voice_yo_36917379.mp3,Alábòsí àti olójúṣàájú ní àwọn akẹẹgbẹ́ mi.
dataset/clips/common_voice_yo_36917380.mp3,Olórí Oko ti barajẹ́ nitórí bí ọmọ rẹ̀ ṣé bá àwọn méjì sùn
dataset/clips/common_voice_yo_36917381.mp3,Gbogbo èrò tó wá pàdé Mojí nílé ẹ̀ ló bínú síi.
dataset/clips/common_voice_yo_36917382.mp3,Òrùka mẹ́fà ní ọkọ́ mi fi béèrè láti fẹ́ mi.
dataset/clips/common_voice_yo_36917383.mp3,Ìjọba pàṣẹ ìtìmọ́lé fún òṣìṣẹ́ ìjọba kan tó lú obìnrin kan pa.
dataset/clips/common_voice_yo_36917396.mp3,Ìjọba ti ń gbẹ̀rọ ìgbàlódé láti pèsè fún àwọn eléré orí ìtàgé
dataset/clips/common_voice_yo_36917397.mp3,Ọkọ bàálù mẹ́ta bẹ̀rẹ̀ iṣẹ́ padà láàrin Nàìjíríà sí Amẹ́ríkà
dataset/clips/common_voice_yo_36917398.mp3,Àrùn kòrónà wà lára ìṣẹ̀lẹ̀ ní ọdún méjì sẹ́yìn.
dataset/clips/common_voice_yo_36917399.mp3,Tilé tẹkọ̀ létí lọ sí ìlú Ọ̀wọ̀ láti kí Àwọn òbí rẹ̀.
dataset/clips/common_voice_yo_36917400.mp3,Mosún jẹ́ ara orúkọ tí a máa ń fún ara wa ní àdúgbò
dataset/clips/common_voice_yo_36917410.mp3,Òkúta tó jábọ́ ti pa Àdìsá lálé àná.
dataset/clips/common_voice_yo_36917411.mp3,Aláàfin Ọ̀yọ́ gba àdúrà ọdún fún àwọn ọmọ Nàìjíríà.
dataset/clips/common_voice_yo_36917412.mp3,Igbákeji ààrẹ Yẹmí Òṣíbájò sàbẹwò sí ìyàwó Ajímọ̀bí.
dataset/clips/common_voice_yo_36917453.mp3,Oun tí ojú àwọn obìnrin rí nígbà tí wọ́n bá ń bímọ le gidi.
dataset/clips/common_voice_yo_36917455.mp3,Àwọn ohun tó ṣókùnkùn sí ọ pọ̀ gidigidi gan.
dataset/clips/common_voice_yo_36922184.mp3,Inú ìwé ìròyìn aláròyé ni mo ti rí i ka ni àárọ̀ yìí
dataset/clips/common_voice_yo_36922188.mp3,Kí ni ìyàtọ̀ tó wà láàrin ìjálá àti ewì ní ilẹ̀ Yorùbá?
dataset/clips/common_voice_yo_36922189.mp3,Kò dára kí àwọn ọmọdé máa bá ara wọn jà ní ìgboro.
dataset/clips/common_voice_yo_36922309.mp3,Níbo lẹ ti rí Yorùbá lókè ọya tó ń gun ẹṣin?
dataset/clips/common_voice_yo_36922310.mp3,"Ìtúnu ààwẹ̀ máa bẹ̀rẹ̀ ní ọ̀túnla, mo sì máa lọ sí abúlé wa."
dataset/clips/common_voice_yo_36922311.mp3,Wọ́n ṣe ètò ìpàdé ìta gbangba ní àwọn àgbègbè kọ̀ọ̀kan.
dataset/clips/common_voice_yo_36922313.mp3,Òhun tí a mọ̀ nìyí nípa ìròyìn ìyàwó Gómìnà ìpínlẹ̀ Ọ̀yọ́
dataset/clips/common_voice_yo_36922321.mp3,Ẹgbẹ́ aṣòfin ilẹ̀ yìí ní ìjọba ń tẹ ẹ̀tọ́ olùdíje ààrẹ́ tẹ́lẹ́ náà lóju
dataset/clips/common_voice_yo_36922322.mp3,Àwọn aláìníkanṣe ló ń pè fún ìyapa Nàìjíríà ni Gómìnà Oyètọ́lá sọ
dataset/clips/common_voice_yo_36922323.mp3,Àwọn ọ̀dọ́ yarí pé àwọn ni ìjọba tọsí.
dataset/clips/common_voice_yo_36922325.mp3,Ọba tó fẹ́ jẹ kò ṣe àwọn ètùtù tó yẹ kí ó ṣe rárá.
dataset/clips/common_voice_yo_36922326.mp3,"Ìṣẹ̀lẹ̀ náà tó wáyé ní lóṣù Keje, ọdún yìí."
dataset/clips/common_voice_yo_36922329.mp3,Fáshọlá ti ṣàlàyé ọ̀nà tuntun tí òun ń gbà láti mú owó wọlé.
dataset/clips/common_voice_yo_36922330.mp3,Aláàfin ní onílù òun ló ń tú àṣírí ìkà ènìyàn.
dataset/clips/common_voice_yo_36922331.mp3,Ọmọ Yorùbá sọ fún olorì pé kò yẹ kó tú àṣírí ìkọ̀kọ̀ ìgbéyàwó rẹ.
dataset/clips/common_voice_yo_36922332.mp3,Rẹ̀mí bẹ ilé ẹjọ́ láti gbà òun láàyè kó gbé Ìgbòho.
dataset/clips/common_voice_yo_36922333.mp3,Ìtànjẹ ti pọ̀jù nínú iṣẹ́ tíátà ní Nàìjíríà.
dataset/clips/common_voice_yo_36922339.mp3,O ti pẹ́ tí Ẹgbẹ́ Alákùkọ ti ń dìbò yan mọ̀lẹ́bí Túndé Ọlọ́kọ̀
dataset/clips/common_voice_yo_36922340.mp3,Ọ̀gá àgbà ọlọ́pàá kan ti pàṣẹ fún àwọn ọmọlẹ́yìn ẹ̀
dataset/clips/common_voice_yo_36922342.mp3,Ààrẹ wa Adébáyọ̀ ti kọ̀wé fipo silẹ̀ nítorí rògbòdìyàn tó ń ṣẹlẹ̀.
dataset/clips/common_voice_yo_36922344.mp3,Ìgbòho wà lọ́nà IÌbàràpá.
dataset/clips/common_voice_yo_36922345.mp3,Kò ní dára kí ọkùnrin máa fi ẹnu lásán bá obìnrin sọ̀rọ̀
dataset/clips/common_voice_yo_36922346.mp3,Ìjọba ìlú Èkó ní kọ́ yọ ilé náà kúrò pátápátá.
dataset/clips/common_voice_yo_36922347.mp3,Gómìnà ìpínlẹ̀ Ọ̀ṣun ní àsìkò ti tó kí ará ìlú lọ ra ìbọn tiwọn
dataset/clips/common_voice_yo_36922348.mp3,Àpò kan ní owó oṣù àkọ́kọ́ mi nìdí iṣẹ́ tíátà.
dataset/clips/common_voice_yo_36922350.mp3,Sọrọ soke were' jẹ́ ọ̀kan nínú àṣà tí a màa ń sọ.
dataset/clips/common_voice_yo_36922351.mp3,Àwọn akẹ́kọ̀ọ́ mẹ́fà lára àwọn tó le ní ọgọ́rùn tí wọ́n jí gbé
dataset/clips/common_voice_yo_36922352.mp3,Báyìí ni ẹgbẹ́ ajàfẹ́tọmọnìyàn sọ pé ikú ló tọ́ sí apanìyàn.
dataset/clips/common_voice_yo_36922353.mp3,Mo pàdé àwọn ọmọ òrukàn méje kan lọ́nà Abẹ́òkuta.
dataset/clips/common_voice_yo_36922358.mp3,Lọ kà nípa àwọn ìṣẹ̀lẹ̀ ewu tó ṣẹlẹ̀ ní ìlú ẹ̀kọ́
dataset/clips/common_voice_yo_36922359.mp3,Afẹ́nifẹ́re àti Ọmọ Oòduà ti fún Adesina lésì ọ̀rọ̀ tó sọ níjẹta.
dataset/clips/common_voice_yo_36922360.mp3,"Ṣèyí Mákindé ti gba ẹgbẹ́ mìírà lọ o, kílódé?"
dataset/clips/common_voice_yo_36922372.mp3,Sojí ti di ọ̀gá ní ibi iṣẹ́ tó wà báyìí.
dataset/clips/common_voice_yo_36922373.mp3,Àlùfáà dí ọkọ lọ́wọ́ láti máṣe gun aya rẹ̀ ní ọ̀bẹ.
dataset/clips/common_voice_yo_36922374.mp3,Ọ̀jọ̀gbọ́n ní àwọn òbí ayé òde òní kò ṣiṣẹ wọn bí iṣẹ́ lórí ọmọ
dataset/clips/common_voice_yo_36922377.mp3,Iléẹjọ́ ní kí Dáre gé oko àgọ́ ọlọ́pàá fọ́jọ́ méjì.
dataset/clips/common_voice_yo_36922383.mp3,Gbajúmọ̀ olukọ ni Fẹmi Ọlọ́runníṣọla lásìkò ogun jálumi
dataset/clips/common_voice_yo_36922384.mp3,Ọmọ kan káwọ́ sẹ́yìn rojọ́ lórí ẹ̀sùn láti gbẹ̀mí ìyá rẹ̀.
dataset/clips/common_voice_yo_36922387.mp3,Èyí ni àwọn ìpa tó yẹ kí ìjọba kọ́ lórí ìlọsíwájú àwọn ọ̀dọ́.
dataset/clips/common_voice_yo_36922388.mp3,Adéwálé Ẹlẹ́ṣọ̀ọ́ ní àìkàwé ló ṣàkóbá fún òun nínú iṣẹ́ tíátà.
dataset/clips/common_voice_yo_36861199.mp3,Mímikò ti padà sí ẹgbẹ́ rẹ̀ àtijọ́ lẹ́yìn ìpàdé ìdákọ́ńkọ́
dataset/clips/common_voice_yo_36861200.mp3,Àjọ tó ń mójútó ètò ìdìbò nílẹ̀ yí ti ṣe àkójọpọ̀ orúkọ ọdún yìí
dataset/clips/common_voice_yo_36861201.mp3,Ẹ̀kọ́ márùn-ún tí wà láti dẹ́kun àjàkálẹ̀ ààrùn.
dataset/clips/common_voice_yo_36861203.mp3,Àwọn òṣìṣẹ́ padà sí ẹnu iṣẹ́ ní ìpińlẹ̀ Ọ̀ṣun.
dataset/clips/common_voice_yo_36861212.mp3,Àwọn obìnrin dáwó ra ọkọ̀ láti máa fi gbé aláboyún.
dataset/clips/common_voice_yo_36861214.mp3,Iṣẹ́ yíyàwòrán ti di iṣẹ́ tí gbogbo ọ̀dọ́ fẹ́ ṣe.
dataset/clips/common_voice_yo_36861233.mp3,Ìgbòho ké sáwọn olólùfẹ́ rẹ̀ láti dáríji agbẹjọ́rò rẹ̀.
dataset/clips/common_voice_yo_36861234.mp3,Obìnrin tó ló ìwé kíkọ́ láti tọ́ ara rẹ ti di olówó báyìí
dataset/clips/common_voice_yo_36861235.mp3,Ẹ̀sùn ìpànìyàn ti wọ́pọ̀ jù ní ìlú Ìbàdàn.
dataset/clips/common_voice_yo_36861236.mp3,Àbẹ̀ní ya wèrè toripé ó wo orò.
dataset/clips/common_voice_yo_36861241.mp3,Bọ̀dé sọ pé ẹ̀ẹ̀kan péré ni òun bá ẹgbẹ́ òṣèlú òun ṣeré papọ̀
dataset/clips/common_voice_yo_36861242.mp3,Tinubu ṣe iṣẹ́ abẹ nílùú òyìnbó.
dataset/clips/common_voice_yo_36861243.mp3,Ìyà púpọ̀ ló ń jẹ àwọn ọmọdé méjèjì tí mo pàdé lọ́nà
dataset/clips/common_voice_yo_36861244.mp3,Adé ṣàlàyé bó ṣe di agbẹjọ́rò fún Bàbá Ìjẹ̀sà.
dataset/clips/common_voice_yo_36861245.mp3,Wọ́n fárígá pé ẹ̀tàn ló fi ń ṣe ìjọba rẹ̀.
dataset/clips/common_voice_yo_36861251.mp3,Àṣírí ọ̀nà àbáyọ sí gbogbo ọ̀rọ̀ Nàìjíríà ni ká máa gbàdúrà.
dataset/clips/common_voice_yo_36861252.mp3,Èyí ni ètò ìsìnkú Aàrẹ ìlú Òkè Ọya kan tó kú lánàá
dataset/clips/common_voice_yo_36861253.mp3,Àjọ aṣóbodè ti kìlọ̀ fún àwọn ilé iṣẹ́ ìjọba láti dẹ́kun ríra ọkọ̀ tòkunbọ̀
dataset/clips/common_voice_yo_36861254.mp3,Ó ní ọwọ́ àwọn ológun ló lè ká rògbòdìnyàn tó ń lọ lọ́wọ́.
dataset/clips/common_voice_yo_36861261.mp3,Àkànbí dèrò ọ̀run nítorí 'Eré orí ẹní' ní ìlú Èkó
dataset/clips/common_voice_yo_36861262.mp3,Àìgbọ́raẹniyé ló wáyé láàrín Bọ́lá ài igbákejì ẹ̀ lọ́jọ́ náà
dataset/clips/common_voice_yo_36861263.mp3,Ìjọba àpapọ̀ ní ẹjọ́ láti jẹ lórí ìpànìyàn náà.
dataset/clips/common_voice_yo_36861264.mp3,Adé gbàlejò akọ̀wé Amẹ́ríkà lánàá.
dataset/clips/common_voice_yo_36861270.mp3,Àdúrà ni orílẹ̀-èdè yìí nílò.
dataset/clips/common_voice_yo_36861271.mp3,Kò sí ẹni tó ní kí ń má wá sí Èkó.
dataset/clips/common_voice_yo_36861272.mp3,Wo àkọsílẹ̀ nípa ìtan ayé àwọn oludìbò gómìnà Ọ̀yọ́.
dataset/clips/common_voice_yo_36861273.mp3,Akọrin ẹ̀mí ní àánú Ọlọ́run ló sọ òun di akọrin.
dataset/clips/common_voice_yo_36861274.mp3,Ayé ni Adẹ́mọ́lá fẹ́ jẹ kí n tó sọ̀rọ̀ ọ̀run.
dataset/clips/common_voice_yo_36861275.mp3,Ẹnikẹ́ni tó bá gbélé fún ọmọ oníjìbìtì ma ṣẹ̀wọ̀n.
dataset/clips/common_voice_yo_36861276.mp3,Adébánjo ní àwọn ọ̀dọ́mọkùnrin gbọdọ̀ darapọ̀ mọ́ ìjọba.
dataset/clips/common_voice_yo_36861277.mp3,Mo bẹ Àdùnní kó bá mi se ọbẹ̀ tí màá fi jẹun.
dataset/clips/common_voice_yo_36861279.mp3,Ṣé òótọ ni pé ènìyàn leè kó ààrùn olóde láti ara bàtà?
dataset/clips/common_voice_yo_36861286.mp3,Agbẹjọ́rò ní kò sí àrídájú pé Ìgbòho ló ni ilé tí ìjọba kọlù.
dataset/clips/common_voice_yo_36861287.mp3,Ìró ìbọn yìí dún gbàù lásìkò ìpàdé àwọ ọmọlẹ́yìn Arẹ́gbẹ́ṣọlá
dataset/clips/common_voice_yo_36861288.mp3,Ọlọ́pàá ní àwọn ti mú afunrasí kan tó mọ̀ nípa ikú Bísọ́lá
dataset/clips/common_voice_yo_36861289.mp3,Àgùnbánirọ̀ sọ pé omi àti iyẹ̀pẹ̀ ni sọ́jà fi bá òun jà
dataset/clips/common_voice_yo_36861296.mp3,Ọ̀pọ̀lọpọ̀ orin nínú ìwé náà lọ́ sọ̀rọ̀ nípa àwùjọ wa.
dataset/clips/common_voice_yo_36861297.mp3,Èdè aìyedè wà lórí bí ẹ̀gbọ́n ìyàwó Bukola ṣe kú ní Èkó.
dataset/clips/common_voice_yo_36861298.mp3,Ọlọ́pàá yìnbọn fún ọlọ́kadà nílùú Òṣogbo.
dataset/clips/common_voice_yo_36861303.mp3,Ìlànà Ọmọ Yorùbá ṣe pàtàkì fún wa.
dataset/clips/common_voice_yo_36861304.mp3,Mo nífẹ̀ẹ́ sí kin máa mu Gàrí ní Nàìjíríà ju ìlú mi lọ.
dataset/clips/common_voice_yo_36861305.mp3,Adé jáde láyé lẹ́ni ọmọ ogún ọdún.
dataset/clips/common_voice_yo_36861307.mp3,Àrùn ọpọlọ ń da ọ̀pọ̀lọpọ̀ èèyàn láàmú ní ilé Adébọ̀wálé
dataset/clips/common_voice_yo_36861308.mp3,Owó púpọ̀ ni màmá náà nílò láti ṣòwò jèrè lọ́jà.
dataset/clips/common_voice_yo_36861309.mp3,Ọ̀pọ àwọn akékọ̀ọ́ ti wá nnkan mìíràn ṣe nínú ìyanṣélódì.
dataset/clips/common_voice_yo_36861310.mp3,Àwọn ọlọ́pàá ìpínlẹ̀ Òǹdó ṣì ń tẹ̀síwájú nínú ìwádìí wọn.
dataset/clips/common_voice_yo_36861311.mp3,Ibi tí àwọn nọ́ọ̀sí ti ń ṣiṣẹ́ kò pójú òṣùwọ̀n rárá.
dataset/clips/common_voice_yo_36861313.mp3,Àjọ tó ń rísí ìtọ́jú àwọn ará ìlú ti kéde ènìyàn méji tó kú.
dataset/clips/common_voice_yo_36861338.mp3,Ìyàwó mi fi mí sílẹ̀ kó lọ sílé ọkùnrin míì nínú báráàkì kan náà.
dataset/clips/common_voice_yo_36861339.mp3,Àwọn akẹ́kọ̀ọ́ mẹ́rìnlà ló pàdánù ẹ̀mí wọn nínú ìjàm̀bá
dataset/clips/common_voice_yo_36861340.mp3,Oluwapọ̀nmile sọ ìrírí rẹ̀ lọ́wọ́ àwọn sójà tó fìyàjẹ́ ní Ibadan.
dataset/clips/common_voice_yo_36861341.mp3,Ọmọ náà ló máa n fa àwọn ìjà kéékèèké láàárín ìyá àti bàbá rẹ̀
dataset/clips/common_voice_yo_36861342.mp3,Ohun méta rèé tó máa ń fa kí orí máa fọ́ ènìyàn
dataset/clips/common_voice_yo_36861343.mp3,Wọ́n dá owó gọbọi fún àkàndá ẹ̀dá tó kópa nínú ìwọ́de.
dataset/clips/common_voice_yo_36861345.mp3,Gómìnà Akérédolú la Jégédé mọ́lẹ̀ wọlé ìbò gómìnà Òǹdó.
dataset/clips/common_voice_yo_36861346.mp3,"Àbáyọ̀mí ti rọ àwọn ọ̀dọ́ láti ṣọ́ra, ki wọ́n má baà di ẹran àmúso"
dataset/clips/common_voice_yo_36861347.mp3,Ààrẹ ìlú kan ní Áfíríkà ṣ'èdárò Ẹja akóredé tó papòdà.
